index,"player","fname","lname",week,year,"pos1","fp3",rank
24,"JT-4300","Jerame","Tuman",2,2005,"TE","1.40",38
26,"DC-1600","Dallas","Clark",2,2005,"TE","1.40",38
29,"CB-0300","Chris","Baker",2,2005,"TE","1.30",40
35,"SB-2200","Steve","Bush",2,2005,"TE","1.30",40
39,"AS-1700","Alex","Smith",2,2005,"TE","1.20",42
41,"MC-0200","Mark","Campbell",2,2005,"TE","1.00",43
5,"BW-0700","Benjamin","Watson",2,2005,"TE","0.70",44
51,"KW-2000","Kris","Wilson",2,2005,"TE","0.60",45
38,"RN-0600","Ryan","Neufeld",2,2005,"TE","0.00",46
57,"EC-0400","Ernie","Conwell",2,2005,"TE","0.00",46
56,"DC-0300","Dan","Campbell",2,2005,"TE","0.00",46
1,"JR-2700","Jeff","Robinson",2,2005,"TE","0.00",46
8,"MS-0700","Mike","Seidman",2,2005,"TE","0.00",46
11,"GR-0200","Gabe","Reid",2,2005,"TE","0.00",46
49,"JD-3200","Jason","Dunn",2,2005,"TE","0.00",46
21,"BM-2200","Billy","Miller",2,2005,"TE","0.00",46
47,"BS-0800","Bo","Scaife",2,2005,"TE","0.00",46
46,"DW-2700","Daniel","Wilcox",2,2005,"TE","0.00",46
22,"DM-0300","David","Martin",2,2005,"TE","0.00",46
31,"DJ-2100","Doug","Jolley",2,2005,"TE","0.00",46
33,"BB-0500","Billy","Bajema",2,2005,"TE","0.00",46
50,"JF-2900","J.P.","Foschi",2,2005,"TE","0.00",46
59,"ZH-0100","Zach","Hilton",2,2005,"TE","0.00",46
39,"AG-0500","Antonio","Gates",3,2005,"TE","21.20",1
28,"JW-6000","Jason","Witten",3,2005,"TE","20.50",2
38,"JS-2700","Jeremy","Shockey",3,2005,"TE","19.10",3
23,"CA-1000","Courtney","Anderson",3,2005,"TE","18.00",4
18,"EC-0400","Ernie","Conwell",3,2005,"TE","15.50",5
36,"EK-0600","Erron","Kinney",3,2005,"TE","13.40",6
34,"BT-1000","Ben","Troupe",3,2005,"TE","10.20",7
1,"DB-2400","Dwayne","Blakley",3,2005,"TE","9.10",8
24,"LS-1000","L.J.","Smith",3,2005,"TE","9.00",9
14,"RM-3100","Randy","McMichael",3,2005,"TE","8.80",10
42,"TG-1300","Tony","Gonzalez",3,2005,"TE","7.90",11
21,"CB-0300","Chris","Baker",3,2005,"TE","7.50",12
0,"AC-2700","Alge","Crumpler",3,2005,"TE","6.50",13
31,"JS-6400","Jerramy","Stevens",3,2005,"TE","6.40",14
15,"KM-0300","Kris","Mangum",3,2005,"TE","5.20",15
11,"BF-0700","Bryan","Fletcher",3,2005,"TE","4.60",16
16,"RO-0700","Richard","Owens",3,2005,"TE","3.80",17
12,"DC-1600","Dallas","Clark",3,2005,"TE","3.40",18
13,"SH-0600","Steve","Heiden",3,2005,"TE","3.20",19
20,"BJ-2300","Brian","Jones",3,2005,"TE","2.80",20
27,"HM-0200","Heath","Miller",3,2005,"TE","2.30",21
19,"JK-1600","Jimmy","Kleinsasser",3,2005,"TE","2.20",22
10,"DM-0300","David","Martin",3,2005,"TE","2.00",23
25,"BW-0700","Benjamin","Watson",3,2005,"TE","2.00",23
33,"AB-1300","Adam","Bergen",3,2005,"TE","1.90",25
45,"SA-0700","Stephen","Alexander",3,2005,"TE","1.90",25
8,"AB-1100","Anthony","Becht",3,2005,"TE","1.90",25
43,"KW-2000","Kris","Wilson",3,2005,"TE","1.60",28
4,"TS-3300","Tony","Stewart",3,2005,"TE","1.60",28
32,"RH-0500","Ryan","Hannam",3,2005,"TE","1.50",30
40,"VS-0100","Visanthe","Shiancoe",3,2005,"TE","1.50",30
9,"AS-1700","Alex","Smith",3,2005,"TE","1.40",32
3,"MS-0500","Matt","Schobel",3,2005,"TE","1.40",32
41,"JP-1900","Justin","Peelle",3,2005,"TE","1.10",34
30,"TS-2500","Trent","Smith",3,2005,"TE","1.00",35
26,"DG-2100","Daniel","Graham",3,2005,"TE","0.00",36
2,"MC-0200","Mark","Campbell",3,2005,"TE","0.00",36
35,"BM-0100","Brandon","Manumaleuna",3,2005,"TE","0.00",36
5,"JG-1500","John","Gilmore",3,2005,"TE","0.00",36
44,"JD-3200","Jason","Dunn",3,2005,"TE","0.00",36
6,"GR-0200","Gabe","Reid",3,2005,"TE","0.00",36
7,"DL-0600","Donald","Lee",3,2005,"TE","0.00",36
29,"DC-0300","Dan","Campbell",3,2005,"TE","0.00",36
17,"ZH-0100","Zach","Hilton",3,2005,"TE","0.00",36
37,"BS-0800","Bo","Scaife",3,2005,"TE","0.00",36
22,"MB-0800","Mike","Bartrum",3,2005,"TE","0.00",36
16,"LS-1000","L.J.","Smith",4,2005,"TE","21.70",1
21,"AG-0500","Antonio","Gates",4,2005,"TE","19.80",2
52,"DM-0300","David","Martin",4,2005,"TE","18.30",3
42,"BS-0800","Bo","Scaife",4,2005,"TE","16.90",4
28,"JS-2700","Jeremy","Shockey",4,2005,"TE","15.70",5
13,"DC-0800","Dwayne","Carswell",4,2005,"TE","14.30",6
53,"MG-0100","Michael","Gaines",4,2005,"TE","12.20",7
40,"EK-0600","Erron","Kinney",4,2005,"TE","11.20",8
0,"AC-2700","Alge","Crumpler",4,2005,"TE","10.60",9
43,"CC-4300","Chris","Cooley",4,2005,"TE","10.10",10
33,"JW-6000","Jason","Witten",4,2005,"TE","9.90",11
45,"RR-1300","Robert","Royal",4,2005,"TE","9.10",12
38,"DC-1600","Dallas","Clark",4,2005,"TE","8.70",13
54,"DL-0600","Donald","Lee",4,2005,"TE","8.60",14
51,"KM-0300","Kris","Mangum",4,2005,"TE","8.40",15
3,"TH-1100","Todd","Heap",4,2005,"TE","7.90",16
41,"BT-1000","Ben","Troupe",4,2005,"TE","7.40",17
19,"MB-0800","Mike","Bartrum",4,2005,"TE","7.30",18
46,"JS-6400","Jerramy","Stevens",4,2005,"TE","6.10",19
6,"CB-0300","Chris","Baker",4,2005,"TE","5.90",20
39,"BF-0700","Bryan","Fletcher",4,2005,"TE","5.80",21
11,"SA-0700","Stephen","Alexander",4,2005,"TE","5.70",22
44,"RH-0500","Ryan","Hannam",4,2005,"TE","5.30",23
32,"CA-1000","Courtney","Anderson",4,2005,"TE","5.20",24
8,"RK-0200","Reggie","Kelly",4,2005,"TE","4.00",25
48,"TJ-1500","Teyo","Johnson",4,2005,"TE","3.60",26
4,"DJ-2100","Doug","Jolley",4,2005,"TE","3.50",27
12,"JP-4400","Jeb","Putzier",4,2005,"TE","3.50",27
23,"BW-0700","Benjamin","Watson",4,2005,"TE","3.30",29
2,"JK-1600","Jimmy","Kleinsasser",4,2005,"TE","3.30",29
7,"MS-0500","Matt","Schobel",4,2005,"TE","3.00",31
34,"AB-1100","Anthony","Becht",4,2005,"TE","2.90",32
17,"TG-1300","Tony","Gonzalez",4,2005,"TE","2.50",33
37,"CF-0600","Casey","Fitzsimmons",4,2005,"TE","2.10",34
5,"DW-2700","Daniel","Wilcox",4,2005,"TE","2.00",35
1,"DB-2400","Dwayne","Blakley",4,2005,"TE","2.00",35
24,"LH-0100","Lamont","Hall",4,2005,"TE","1.80",37
50,"SB-2200","Steve","Bush",4,2005,"TE","1.80",37
35,"AS-1700","Alex","Smith",4,2005,"TE","1.70",39
14,"GW-1900","George","Wrighster",4,2005,"TE","1.60",40
22,"JP-1900","Justin","Peelle",4,2005,"TE","1.50",41
36,"MP-1500","Marcus","Pollard",4,2005,"TE","1.50",41
27,"EC-0400","Ernie","Conwell",4,2005,"TE","1.50",41
49,"EE-0100","Eric","Edwards",4,2005,"TE","1.30",44
29,"RW-2900","Roland","Williams",4,2005,"TE","1.20",45
31,"VS-0100","Visanthe","Shiancoe",4,2005,"TE","0.00",46
30,"JR-2700","Jeff","Robinson",4,2005,"TE","0.00",46
9,"TS-3300","Tony","Stewart",4,2005,"TE","0.00",46
26,"RN-0600","Ryan","Neufeld",4,2005,"TE","0.00",46
25,"MC-0200","Mark","Campbell",4,2005,"TE","0.00",46
47,"AB-1300","Adam","Bergen",4,2005,"TE","0.00",46
10,"MR-1000","Marcellus","Rivers",4,2005,"TE","0.00",46
20,"SS-2400","Stephen","Spach",4,2005,"TE","0.00",46
18,"KW-2000","Kris","Wilson",4,2005,"TE","0.00",46
15,"KB-1700","Kyle","Brady",4,2005,"TE","0.00",46
4,"DG-2100","Daniel","Graham",5,2005,"TE","25.90",1
18,"CC-4300","Chris","Cooley",5,2005,"TE","22.20",2
3,"AC-2700","Alge","Crumpler",5,2005,"TE","21.90",3
28,"BT-1000","Ben","Troupe",5,2005,"TE","20.70",4
50,"AG-0500","Antonio","Gates",5,2005,"TE","17.10",5
42,"JS-6400","Jerramy","Stevens",5,2005,"TE","15.50",6
14,"JW-6000","Jason","Witten",5,2005,"TE","15.00",7
51,"HM-0200","Heath","Miller",5,2005,"TE","13.60",8
21,"TH-1100","Todd","Heap",5,2005,"TE","13.40",9
10,"AS-0800","Aaron","Shea",5,2005,"TE","12.50",10
46,"GW-1900","George","Wrighster",5,2005,"TE","12.00",11
5,"BW-0700","Benjamin","Watson",5,2005,"TE","10.30",12
9,"RM-3100","Randy","McMichael",5,2005,"TE","10.00",13
33,"AS-1700","Alex","Smith",5,2005,"TE","9.60",14
27,"DL-0600","Donald","Lee",5,2005,"TE","9.60",14
26,"DM-0300","David","Martin",5,2005,"TE","8.70",16
36,"DJ-2100","Doug","Jolley",5,2005,"TE","7.60",17
23,"CF-0600","Casey","Fitzsimmons",5,2005,"TE","7.20",18
8,"WH-0500","Will","Heller",5,2005,"TE","7.10",19
29,"EK-0600","Erron","Kinney",5,2005,"TE","6.70",20
39,"DC-1600","Dallas","Clark",5,2005,"TE","6.60",21
1,"KM-0300","Kris","Mangum",5,2005,"TE","6.10",22
47,"MS-0500","Matt","Schobel",5,2005,"TE","5.30",23
6,"MC-0200","Mark","Campbell",5,2005,"TE","4.50",24
24,"EC-0400","Ernie","Conwell",5,2005,"TE","4.40",25
15,"LS-1000","L.J.","Smith",5,2005,"TE","4.20",26
19,"JP-4400","Jeb","Putzier",5,2005,"TE","4.10",27
43,"JR-2700","Jeff","Robinson",5,2005,"TE","3.80",28
45,"RH-0500","Ryan","Hannam",5,2005,"TE","3.20",29
13,"SH-0600","Steve","Heiden",5,2005,"TE","3.10",30
16,"SS-2400","Stephen","Spach",5,2005,"TE","3.00",31
12,"DC-1900","Desmond","Clark",5,2005,"TE","2.90",32
35,"AB-1100","Anthony","Becht",5,2005,"TE","2.60",33
34,"CB-0300","Chris","Baker",5,2005,"TE","2.10",34
40,"SB-2200","Steve","Bush",5,2005,"TE","2.00",35
11,"GR-0200","Gabe","Reid",5,2005,"TE","2.00",35
49,"KB-1700","Kyle","Brady",5,2005,"TE","1.70",37
31,"MR-1000","Marcellus","Rivers",5,2005,"TE","1.70",37
48,"RK-0200","Reggie","Kelly",5,2005,"TE","1.50",39
17,"RR-1300","Robert","Royal",5,2005,"TE","1.40",40
44,"CC-2300","Cameron","Cleeland",5,2005,"TE","1.20",41
25,"ZH-0100","Zach","Hilton",5,2005,"TE","1.20",41
7,"LD-0500","Lorenzo","Diamond",5,2005,"TE","1.20",41
2,"MG-0100","Michael","Gaines",5,2005,"TE","1.20",41
38,"BB-0500","Billy","Bajema",5,2005,"TE","1.00",45
37,"NL-0200","Nate","Lawrie",5,2005,"TE","0.00",46
32,"MB-4400","Mark","Bruener",5,2005,"TE","0.00",46
30,"BS-0800","Bo","Scaife",5,2005,"TE","0.00",46
22,"MP-1500","Marcus","Pollard",5,2005,"TE","0.00",46
20,"SA-0700","Stephen","Alexander",5,2005,"TE","0.00",46
41,"BH-1000","Ben","Hartsock",5,2005,"TE","0.00",46
0,"AB-1300","Adam","Bergen",5,2005,"TE","0.00",46
11,"JS-2700","Jeremy","Shockey",6,2005,"TE","26.90",1
0,"TH-1100","Todd","Heap",6,2005,"TE","19.90",2
9,"DC-1900","Desmond","Clark",6,2005,"TE","17.90",3
24,"CC-4300","Chris","Cooley",6,2005,"TE","17.40",4
35,"HM-0200","Heath","Miller",6,2005,"TE","17.20",5
12,"JW-6000","Jason","Witten",6,2005,"TE","16.60",6
20,"MP-1500","Marcus","Pollard",6,2005,"TE","16.50",7
31,"JP-1900","Justin","Peelle",6,2005,"TE","11.00",8
51,"CC-2300","Cameron","Cleeland",6,2005,"TE","9.80",9
28,"AC-2700","Alge","Crumpler",6,2005,"TE","9.20",10
46,"EK-0600","Erron","Kinney",6,2005,"TE","9.20",10
1,"SH-0600","Steve","Heiden",6,2005,"TE","7.80",12
15,"JP-4400","Jeb","Putzier",6,2005,"TE","6.20",13
43,"BT-1000","Ben","Troupe",6,2005,"TE","6.20",13
50,"DC-1600","Dallas","Clark",6,2005,"TE","6.10",15
5,"MC-0200","Mark","Campbell",6,2005,"TE","5.40",16
39,"RM-3100","Randy","McMichael",6,2005,"TE","5.00",17
47,"JS-6400","Jerramy","Stevens",6,2005,"TE","4.80",18
4,"AS-0800","Aaron","Shea",6,2005,"TE","4.70",19
36,"KB-1700","Kyle","Brady",6,2005,"TE","4.50",20
32,"AG-0500","Antonio","Gates",6,2005,"TE","3.70",21
33,"CA-1000","Courtney","Anderson",6,2005,"TE","3.40",22
25,"TG-1300","Tony","Gonzalez",6,2005,"TE","3.30",23
29,"ZH-0100","Zach","Hilton",6,2005,"TE","2.80",24
42,"AB-1100","Anthony","Becht",6,2005,"TE","2.30",25
38,"AS-1700","Alex","Smith",6,2005,"TE","2.00",26
44,"BS-0800","Bo","Scaife",6,2005,"TE","1.90",27
49,"BM-0100","Brandon","Manumaleuna",6,2005,"TE","1.90",27
27,"JD-3200","Jason","Dunn",6,2005,"TE","1.60",29
17,"BW-0700","Benjamin","Watson",6,2005,"TE","1.60",29
48,"MR-1000","Marcellus","Rivers",6,2005,"TE","1.60",29
45,"MS-0500","Matt","Schobel",6,2005,"TE","1.50",32
19,"SA-0700","Stephen","Alexander",6,2005,"TE","1.50",32
8,"GR-0200","Gabe","Reid",6,2005,"TE","1.50",32
16,"DG-2100","Daniel","Graham",6,2005,"TE","1.50",32
13,"DC-0300","Dan","Campbell",6,2005,"TE","1.50",32
23,"CF-0600","Casey","Fitzsimmons",6,2005,"TE","1.40",37
3,"DW-2700","Daniel","Wilcox",6,2005,"TE","1.20",38
40,"WH-0500","Will","Heller",6,2005,"TE","0.00",39
41,"LD-0500","Lorenzo","Diamond",6,2005,"TE","0.00",39
7,"JD-2700","Joel","Dreessen",6,2005,"TE","0.00",39
34,"ZF-0100","Zeron","Flemister",6,2005,"TE","0.00",39
2,"DD-1500","Darnell","Dinkins",6,2005,"TE","0.00",39
26,"RR-1300","Robert","Royal",6,2005,"TE","0.00",39
22,"KM-0300","Kris","Mangum",6,2005,"TE","0.00",39
21,"MS-0700","Mike","Seidman",6,2005,"TE","0.00",39
18,"CF-0300","Christian","Fauria",6,2005,"TE","0.00",39
14,"VS-0100","Visanthe","Shiancoe",6,2005,"TE","0.00",39
6,"CB-0300","Chris","Baker",6,2005,"TE","0.00",39
10,"JK-1600","Jimmy","Kleinsasser",6,2005,"TE","0.00",39
37,"GW-1900","George","Wrighster",6,2005,"TE","0.00",39
30,"DB-2400","Dwayne","Blakley",6,2005,"TE","0.00",39
36,"AG-0500","Antonio","Gates",7,2005,"TE","21.20",1
16,"HM-0200","Heath","Miller",7,2005,"TE","17.80",2
22,"DC-1600","Dallas","Clark",7,2005,"TE","14.10",3
9,"TH-1100","Todd","Heap",7,2005,"TE","14.10",3
0,"TG-1300","Tony","Gonzalez",7,2005,"TE","13.70",5
35,"LS-1000","L.J.","Smith",7,2005,"TE","12.30",6
39,"JS-6400","Jerramy","Stevens",7,2005,"TE","11.00",7
4,"EK-0600","Erron","Kinney",7,2005,"TE","11.00",7
51,"AC-2700","Alge","Crumpler",7,2005,"TE","10.60",9
10,"DC-1900","Desmond","Clark",7,2005,"TE","9.00",10
42,"RH-0500","Ryan","Hannam",7,2005,"TE","8.60",11
30,"JS-2700","Jeremy","Shockey",7,2005,"TE","7.40",12
48,"CC-4300","Chris","Cooley",7,2005,"TE","6.80",13
25,"BF-1100","Bubba","Franks",7,2005,"TE","6.80",13
40,"JW-6000","Jason","Witten",7,2005,"TE","6.70",15
3,"JD-3200","Jason","Dunn",7,2005,"TE","6.20",16
1,"RM-3100","Randy","McMichael",7,2005,"TE","5.90",17
28,"SA-0700","Stephen","Alexander",7,2005,"TE","5.20",18
24,"DL-0600","Donald","Lee",7,2005,"TE","5.10",19
27,"DM-0300","David","Martin",7,2005,"TE","5.00",20
29,"JP-4400","Jeb","Putzier",7,2005,"TE","4.90",21
5,"BT-1000","Ben","Troupe",7,2005,"TE","4.50",22
7,"BS-0800","Bo","Scaife",7,2005,"TE","3.40",23
49,"BB-0500","Billy","Bajema",7,2005,"TE","3.40",23
33,"JF-2900","J.P.","Foschi",7,2005,"TE","3.10",25
18,"CF-0600","Casey","Fitzsimmons",7,2005,"TE","3.00",26
17,"SH-0600","Steve","Heiden",7,2005,"TE","2.80",27
11,"DW-2700","Daniel","Wilcox",7,2005,"TE","2.80",27
15,"RK-0200","Reggie","Kelly",7,2005,"TE","2.80",27
34,"MC-0200","Mark","Campbell",7,2005,"TE","2.70",30
47,"TS-2500","Trent","Smith",7,2005,"TE","2.70",30
23,"MR-1000","Marcellus","Rivers",7,2005,"TE","2.60",32
26,"JK-1600","Jimmy","Kleinsasser",7,2005,"TE","1.90",33
19,"AS-0800","Aaron","Shea",7,2005,"TE","1.90",33
52,"CB-0300","Chris","Baker",7,2005,"TE","1.80",35
50,"BK-1100","Brian","Kozlowski",7,2005,"TE","1.80",35
6,"AB-1300","Adam","Bergen",7,2005,"TE","1.70",37
20,"MP-1500","Marcus","Pollard",7,2005,"TE","1.50",38
38,"JP-1900","Justin","Peelle",7,2005,"TE","1.50",38
37,"SS-2400","Stephen","Spach",7,2005,"TE","1.40",40
44,"BM-0100","Brandon","Manumaleuna",7,2005,"TE","0.60",41
2,"KW-2000","Kris","Wilson",7,2005,"TE","0.00",42
8,"NH-1400","Nathan","Hodel",7,2005,"TE","0.00",42
46,"ZH-0100","Zach","Hilton",7,2005,"TE","0.00",42
45,"CC-2300","Cameron","Cleeland",7,2005,"TE","0.00",42
31,"TE-0500","Tim","Euhus",7,2005,"TE","0.00",42
32,"CA-1000","Courtney","Anderson",7,2005,"TE","0.00",42
41,"BP-0700","Brett","Pierce",7,2005,"TE","0.00",42
13,"GR-0200","Gabe","Reid",7,2005,"TE","0.00",42
14,"JG-1500","John","Gilmore",7,2005,"TE","0.00",42
21,"BP-0800","Bryan","Pittman",7,2005,"TE","0.00",42
43,"EC-0400","Ernie","Conwell",7,2005,"TE","0.00",42
12,"DD-1500","Darnell","Dinkins",7,2005,"TE","0.00",42
28,"AG-0500","Antonio","Gates",8,2005,"TE","45.50",1
29,"TG-1300","Tony","Gonzalez",8,2005,"TE","22.70",2
4,"BF-1100","Bubba","Franks",8,2005,"TE","19.20",3
50,"HM-0200","Heath","Miller",8,2005,"TE","16.80",4
6,"JW-6000","Jason","Witten",8,2005,"TE","12.10",5
42,"EK-0600","Erron","Kinney",8,2005,"TE","11.90",6
24,"JS-2700","Jeremy","Shockey",8,2005,"TE","11.90",6
52,"TH-1100","Todd","Heap",8,2005,"TE","8.80",8
10,"SA-0700","Stephen","Alexander",8,2005,"TE","8.70",9
1,"MG-0100","Michael","Gaines",8,2005,"TE","8.70",9
19,"SH-0600","Steve","Heiden",8,2005,"TE","8.30",11
16,"AS-0800","Aaron","Shea",8,2005,"TE","7.80",12
11,"LS-1000","L.J.","Smith",8,2005,"TE","7.10",13
2,"KM-0300","Kris","Mangum",8,2005,"TE","7.10",13
40,"BS-0800","Bo","Scaife",8,2005,"TE","6.90",15
14,"MP-1500","Marcus","Pollard",8,2005,"TE","6.50",16
34,"AS-1700","Alex","Smith",8,2005,"TE","6.30",17
9,"JP-4400","Jeb","Putzier",8,2005,"TE","5.90",18
5,"DL-0600","Donald","Lee",8,2005,"TE","5.80",19
20,"RM-3100","Randy","McMichael",8,2005,"TE","5.00",20
51,"DW-2700","Daniel","Wilcox",8,2005,"TE","4.70",21
26,"CC-4300","Chris","Cooley",8,2005,"TE","3.90",22
43,"JF-2900","J.P.","Foschi",8,2005,"TE","3.40",23
44,"BT-1000","Ben","Troupe",8,2005,"TE","2.90",24
38,"BM-0100","Brandon","Manumaleuna",8,2005,"TE","2.70",25
49,"DG-2100","Daniel","Graham",8,2005,"TE","2.50",26
3,"MS-0500","Matt","Schobel",8,2005,"TE","2.20",27
53,"DD-1500","Darnell","Dinkins",8,2005,"TE","2.10",28
46,"MC-0200","Mark","Campbell",8,2005,"TE","1.90",29
7,"AB-1300","Adam","Bergen",8,2005,"TE","1.70",30
13,"DC-1900","Desmond","Clark",8,2005,"TE","1.70",30
8,"BP-0700","Brett","Pierce",8,2005,"TE","1.50",32
35,"BB-0500","Billy","Bajema",8,2005,"TE","1.50",32
45,"GG-0500","Gregg","Guenther",8,2005,"TE","1.50",32
39,"KB-1700","Kyle","Brady",8,2005,"TE","1.40",35
0,"JK-1600","Jimmy","Kleinsasser",8,2005,"TE","1.10",36
31,"JP-1900","Justin","Peelle",8,2005,"TE","1.00",37
12,"SS-2400","Stephen","Spach",8,2005,"TE","0.00",38
48,"TE-0500","Tim","Euhus",8,2005,"TE","0.00",38
47,"CF-0300","Christian","Fauria",8,2005,"TE","0.00",38
15,"CF-0600","Casey","Fitzsimmons",8,2005,"TE","0.00",38
17,"MM-5800","Matt","Murphy",8,2005,"TE","0.00",38
25,"SB-0600","Sean","Berton",8,2005,"TE","0.00",38
27,"VS-0100","Visanthe","Shiancoe",8,2005,"TE","0.00",38
21,"SM-2500","Shad","Meier",8,2005,"TE","0.00",38
37,"GW-1900","George","Wrighster",8,2005,"TE","0.00",38
36,"SB-2200","Steve","Bush",8,2005,"TE","0.00",38
22,"LD-0500","Lorenzo","Diamond",8,2005,"TE","0.00",38
33,"AB-1100","Anthony","Becht",8,2005,"TE","0.00",38
32,"TS-2500","Trent","Smith",8,2005,"TE","0.00",38
30,"JD-3200","Jason","Dunn",8,2005,"TE","0.00",38
23,"RR-1300","Robert","Royal",8,2005,"TE","0.00",38
41,"CA-1000","Courtney","Anderson",8,2005,"TE","0.00",38
18,"MR-1000","Marcellus","Rivers",8,2005,"TE","0.00",38
33,"AG-0500","Antonio","Gates",9,2005,"TE","24.20",1
11,"EK-0600","Erron","Kinney",9,2005,"TE","18.40",2
37,"JS-2700","Jeremy","Shockey",9,2005,"TE","17.70",3
46,"CC-4300","Chris","Cooley",9,2005,"TE","15.50",4
49,"DG-2100","Daniel","Graham",9,2005,"TE","15.10",5
27,"MP-1500","Marcus","Pollard",9,2005,"TE","14.20",6
23,"AC-2700","Alge","Crumpler",9,2005,"TE","12.50",7
20,"TG-1300","Tony","Gonzalez",9,2005,"TE","12.00",8
9,"BS-0800","Bo","Scaife",9,2005,"TE","10.90",9
3,"EE-0100","Eric","Edwards",9,2005,"TE","7.30",10
44,"AS-1700","Alex","Smith",9,2005,"TE","7.10",11
32,"CB-0300","Chris","Baker",9,2005,"TE","6.90",12
52,"BW-0700","Benjamin","Watson",9,2005,"TE","6.60",13
4,"TH-1100","Todd","Heap",9,2005,"TE","5.80",14
15,"BF-1100","Bubba","Franks",9,2005,"TE","5.20",15
24,"RM-3100","Randy","McMichael",9,2005,"TE","5.10",16
16,"DL-0600","Donald","Lee",9,2005,"TE","5.10",16
2,"JS-6400","Jerramy","Stevens",9,2005,"TE","4.80",18
21,"CA-1000","Courtney","Anderson",9,2005,"TE","4.60",19
51,"BF-0700","Bryan","Fletcher",9,2005,"TE","4.20",20
7,"DW-2700","Daniel","Wilcox",9,2005,"TE","3.60",21
10,"SH-0600","Steve","Heiden",9,2005,"TE","3.50",22
48,"SS-2400","Stephen","Spach",9,2005,"TE","3.40",23
29,"ZH-0100","Zach","Hilton",9,2005,"TE","3.30",24
14,"HM-0200","Heath","Miller",9,2005,"TE","3.10",25
43,"AB-1100","Anthony","Becht",9,2005,"TE","3.00",26
0,"AB-1300","Adam","Bergen",9,2005,"TE","2.50",27
42,"KM-0300","Kris","Mangum",9,2005,"TE","2.30",28
35,"DJ-2100","Doug","Jolley",9,2005,"TE","2.20",29
30,"DC-1900","Desmond","Clark",9,2005,"TE","2.00",30
45,"LS-1000","L.J.","Smith",9,2005,"TE","2.00",30
26,"JK-1600","Jimmy","Kleinsasser",9,2005,"TE","1.80",32
1,"RH-0500","Ryan","Hannam",9,2005,"TE","1.80",32
17,"GW-1900","George","Wrighster",9,2005,"TE","1.70",34
31,"LH-0100","Lamont","Hall",9,2005,"TE","1.60",35
50,"DC-1600","Dallas","Clark",9,2005,"TE","1.40",36
40,"SB-0600","Sean","Berton",9,2005,"TE","1.30",37
8,"MS-0500","Matt","Schobel",9,2005,"TE","1.20",38
22,"JF-2900","J.P.","Foschi",9,2005,"TE","1.10",39
25,"DB-2400","Dwayne","Blakley",9,2005,"TE","0.00",40
13,"AS-0800","Aaron","Shea",9,2005,"TE","0.00",40
41,"SB-2200","Steve","Bush",9,2005,"TE","0.00",40
36,"JD-2700","Joel","Dreessen",9,2005,"TE","0.00",40
12,"GG-0500","Gregg","Guenther",9,2005,"TE","0.00",40
34,"JP-1900","Justin","Peelle",9,2005,"TE","0.00",40
18,"MR-1000","Marcellus","Rivers",9,2005,"TE","0.00",40
6,"DD-1500","Darnell","Dinkins",9,2005,"TE","0.00",40
47,"RJ-1400","Robert","Johnson",9,2005,"TE","0.00",40
5,"RK-0200","Reggie","Kelly",9,2005,"TE","0.00",40
19,"KB-1700","Kyle","Brady",9,2005,"TE","0.00",40
28,"CF-0600","Casey","Fitzsimmons",9,2005,"TE","0.00",40
38,"VS-0100","Visanthe","Shiancoe",9,2005,"TE","0.00",40
39,"TS-2500","Trent","Smith",9,2005,"TE","0.00",40
22,"BW-0700","Benjamin","Watson",10,2005,"TE","18.70",1
3,"TG-1300","Tony","Gonzalez",10,2005,"TE","16.10",2
20,"RM-3100","Randy","McMichael",10,2005,"TE","14.10",3
34,"CC-4300","Chris","Cooley",10,2005,"TE","12.60",4
40,"LS-1000","L.J.","Smith",10,2005,"TE","11.60",5
17,"TH-1100","Todd","Heap",10,2005,"TE","10.80",6
23,"JS-2700","Jeremy","Shockey",10,2005,"TE","10.50",7
12,"DC-1600","Dallas","Clark",10,2005,"TE","9.80",8
0,"AC-2700","Alge","Crumpler",10,2005,"TE","9.00",9
30,"JS-6400","Jerramy","Stevens",10,2005,"TE","8.90",10
10,"MP-1500","Marcus","Pollard",10,2005,"TE","8.70",11
26,"JP-4400","Jeb","Putzier",10,2005,"TE","8.30",12
4,"MC-0200","Mark","Campbell",10,2005,"TE","8.20",13
1,"BF-1100","Bubba","Franks",10,2005,"TE","7.40",14
29,"BM-0100","Brandon","Manumaleuna",10,2005,"TE","7.10",15
7,"DC-1900","Desmond","Clark",10,2005,"TE","6.30",16
2,"DL-0600","Donald","Lee",10,2005,"TE","6.10",17
42,"JW-6000","Jason","Witten",10,2005,"TE","5.70",18
6,"DJ-2100","Doug","Jolley",10,2005,"TE","4.50",19
21,"CF-0300","Christian","Fauria",10,2005,"TE","4.30",20
11,"AB-1300","Adam","Bergen",10,2005,"TE","4.20",21
16,"GW-1900","George","Wrighster",10,2005,"TE","3.00",22
43,"DC-0300","Dan","Campbell",10,2005,"TE","2.80",23
25,"CA-1000","Courtney","Anderson",10,2005,"TE","2.80",23
36,"BK-1100","Brian","Kozlowski",10,2005,"TE","2.80",23
41,"CL-0900","Chad","Lewis",10,2005,"TE","2.70",26
14,"MR-1000","Marcellus","Rivers",10,2005,"TE","2.60",27
27,"SA-0700","Stephen","Alexander",10,2005,"TE","2.40",28
35,"RR-1300","Robert","Royal",10,2005,"TE","2.20",29
